,name,latitude,longitude
15242,Como Avenue & Hamline Avenue,-93.15663810000001,44.9774966
15243,Hamline Av,-93.15700980000001,44.9773414
15244,Oxford St,-93.1442713,44.9701924
15245,Como Avenue & Como Picnic Grounds,-93.1533136,44.977727400000006
15246,Albert St,-93.15954,44.977313900000006
15247,Pascal St,-93.1620893,44.977321800000006
15248,Churchill St,-93.14563290000001,44.970182300000005
15249,Como Avenue & Pascal Street,-93.1624201,44.9774375
15250,#1200,-93.1492494,44.9707014
15251,Albert St,-93.1593826,44.9774498
15252,#1200,-93.1492485,44.9708642
15253,Bandana Blvd E,-93.15252840000001,44.9707063
15254,Lexington Pkwy,-93.14626200000001,44.970319800000006
15255,Bandana Blvd E,-93.1522595,44.9708869
15256,Churchill St,-93.1445163,44.977009900000006
15257,Oxford St,-93.1439223,44.9702691
15258,Jessamine Av,-93.1263078,44.9737274
15259,Como Avenue & Como Park,-93.1488863,44.9774389
15260,Churchill St,-93.14492270000001,44.977172700000004
15261,Como Avenue & Lexington Parkway,-93.1469318,44.9774029
15262,Hamline Av,-93.1568816,44.9917895
15263,Como Avenue & Como Park,-93.14899390000001,44.9775962
15264,Victoria St,-93.13674870000001,44.962934000000004
15265,Lexington Pkwy,-93.1459677,44.9775122
15266,Como Av,-93.1426311,44.976114900000006
15267,Milton St,-93.13889130000001,44.9630686
15268,Chatsworth St,-93.1413327,44.963067
15269,Avon St,-93.13420780000001,44.962948100000006
15270,Avon St,-93.13383300000001,44.9630613
15271,Victoria St,-93.13635310000001,44.963096500000006
15272,Grotto St,-93.13123660000001,44.963047800000005
15273,Grotto St,-93.1316199,44.9629313
15274,Milton St,-93.1393233,44.9629482
15275,Chatsworth St,-93.141754,44.962943
15276,Blair Av,-93.1264342,44.9612866
15277,Thomas Av,-93.12644710000001,44.9594978
15278,Charles Av,-93.12640830000001,44.957655300000006
15279,Mackubin St,-93.12100690000001,44.959433100000005
15280,Thomas Av,-93.12617990000001,44.959201400000005
15281,Kent St,-93.12361700000001,44.959428300000006
15282,Charles Av,-93.1262131,44.957405300000005
15283,Dale St,-93.1259947,44.9594159
15284,Kent St,-93.1240381,44.9593162
15285,University Av,-93.1261667,44.9561061
15286,Mackubin St,-93.12144760000001,44.959362600000006
15287,Blair Av,-93.12623140000001,44.961015100000004
15288,St Albans St,-93.12877060000001,44.963020300000004
15289,Dale St,-93.12591010000001,44.959328
15290,Dale St,-93.1266389,44.9629568
15291,Grotto St,-93.13142660000001,44.970131800000004
15292,Dale St,-93.12687410000001,44.9630163
15293,St Albans St,-93.1290561,44.9629077
15294,Minnehaha Av,-93.12641830000001,44.9627293
15295,Milton St,-93.13766840000001,44.9701146
15296,Ryde St,-93.139646,44.9701341
15297,Ryde St,-93.13929540000001,44.9702582
15298,Avon St,-93.13353910000001,44.970108100000004
15299,Chatsworth St,-93.1413533,44.9700946
15300,Barrett St,-93.1355855,44.970108
15301,Como Blvd E,-93.134967,44.9774655
15302,Chatsworth St,-93.1413361,44.9702751
15303,Grotto St,-93.13171990000001,44.977443
15304,Grotto St,-93.13127850000001,44.9702221
15305,Maryland Av,-93.1354232,44.977202000000005
15306,Avon St,-93.1332861,44.970241200000004
15307,Grotto St,-93.13112190000001,44.9773501
15308,Como Blvd E,-93.1416152,44.976019
15309,Barrett St,-93.1353021,44.970245000000006
15310,Rose Av,-93.1357042,44.9767152
15311,Milton St,-93.13742710000001,44.9702289
15312,Milton St,-93.1377039,44.9749485
15313,Como Place,-93.13555240000001,44.9748387
15314,Ryde St,-93.1392466,44.9749512
15315,Como Place,-93.13566560000001,44.9749386
15316,Mackubin St,-93.1214959,44.970119100000005
15317,Ryde St,-93.139696,44.974867700000004
15318,St Albans St,-93.1290448,44.9700721
15319,Milton St,-93.1377073,44.9748341
15320,Kent St,-93.12401050000001,44.9700744
15321,Dale St,-93.126548,44.9700441
15322,Chatsworth St,-93.14126270000001,44.9749586
15323,Mackubin St,-93.1210406,44.970234700000006
15324,Chatsworth St,-93.1412231,44.9748698
15325,Kent St,-93.12362,44.9702271
15326,Simon Av,-93.1264115,44.971706600000005
15327,Dale St,-93.1260173,44.9702204
15328,Como Av,-93.1264469,44.970489400000005
15329,St Albans St,-93.1287085,44.970215100000004
15330,Burgess St,-93.1264697,44.9685373
15331,Danforth St,-93.1248994,44.9774424
15332,Lawson Av,-93.1263012,44.9718487
15333,Mackubin St,-93.1210448,44.977440400000006
15334,Front Av,-93.12615860000001,44.970497200000004
15335,Albert St,-93.15879290000001,44.9919378
15336,St Albans St,-93.1287588,44.977470800000006
15337,Dale St,-93.1261401,44.9774341
15338,Pascal St,-93.1614711,44.9919157
15339,St Albans St,-93.12902100000001,44.977282200000005
15340,Dale St,-93.126607,44.977339300000004
15341,Arona St,-93.16402740000001,44.9918996
15342,Danforth St,-93.12528060000001,44.977338200000005
15343,Albert St,-93.15936660000001,44.991775000000004
15344,Mackubin St,-93.1214554,44.9773507
15345,Pascal St,-93.1619161,44.9917425
15346,Geranium Av,-93.126382,44.9758039
15347,Larpenteur Avenue & Dunlap Street,-93.14903050000001,44.9918789
15348,Jessamine Av,-93.1264441,44.973901600000005
15349,Larpenteur Avenue & Fernwood Street,-93.1516095,44.991845500000004
15350,Maryland Av,-93.12646480000001,44.9774424
15351,Larpenteur Avenue & Fernwood Street,-93.1511758,44.992090000000005
15352,Maryland Av,-93.1262937,44.9772387
15353,Geranium Av,-93.1262676,44.9754911
15354,Larpenteur Avenue & Dunlap Street,-93.1486182,44.992095500000005
15355,Hamline Av,-93.1561393,44.9919637
15356,Lexington Av,-93.14715600000001,44.992115000000005
15357,Oxford St,-93.14412540000001,44.9920915
15358,Arlington St,-93.13639350000001,44.9847982
15359,Cottage Av,-93.12633000000001,44.9828235
15360,Nebraska Av,-93.1378497,44.9866162
15361,Hoyt Av,-93.1378136,44.988399900000005
15362,Victoria Av,-93.13619390000001,44.9846675
15363,#795,-93.1333396,44.9846975
15364,Wheelock Pkwy,-93.12640250000001,44.981126200000006
15365,Hoyt Av,-93.1377198,44.9881456
15366,Cottage Av,-93.12615960000001,44.982669800000004
15367,Nebraska Av,-93.13751,44.986200600000004
15368,Wheelock Pkwy,-93.1262087,44.980801500000005
15369,#795,-93.13343610000001,44.9846483
15370,Orange Av,-93.1262942,44.979020600000005
15371,Avon St,-93.1348645,44.984689100000004
15372,Nebraska Av,-93.1262365,44.986238900000004
15373,Grotto St,-93.13146920000001,44.9846166
15374,Avon St,-93.13523980000001,44.9845831
15375,Hoyt Av,-93.1262265,44.9877418
15376,Grotto St,-93.13113890000001,44.984651500000005
15377,Arlington Av,-93.12629530000001,44.9846931
15378,Orange Av,-93.1264168,44.9792763
15379,Arlington Av,-93.12615620000001,44.9844479
15380,Dale St,-93.12599780000001,44.984583
15381,Kent St,-93.12349920000001,44.984623400000004
15382,Mackubin St,-93.1210001,44.9846391
15383,Hoyt Av,-93.1261018,44.9871824
15384,Kent St,-93.123835,44.9845587
15385,Nebraska Av,-93.1261376,44.986198
15386,Dale St,-93.1259856,44.9845848
15387,Larpenteur Av,-93.1260154,44.9916075
15388,Mackubin St,-93.1212617,44.984576700000005
15389,St Albans St,-93.128887,44.9845357
15390,St Albans St,-93.1286199,44.984651400000004
15391,Idaho Av,-93.13777590000001,44.990233
15392,Larpenteur Av,-93.126265,44.9919364
15393,Larpenteur Av,-93.1376604,44.9917904
15394,Dale Court,-93.1261597,44.997202300000005
15395,Idaho Av,-93.137752,44.989972200000004
15396,Dale Court,-93.1259998,44.996993700000004
15397,Chatsworth St,-93.14143080000001,44.991925200000004
15398,Chatsworth St,-93.1411965,44.992057200000005
15399,Victoria St,-93.13794200000001,44.9918349
15400,Western Av,-93.1163411,44.9593069
15401,Iowa Av,-93.12624120000001,44.9891767
15402,Farrington St,-93.1136209,44.9593179
15403,Iowa Av,-93.12609210000001,44.989016400000004
15404,Galtier St,-93.1107662,44.959336
15405,Galtier St,-93.1103602,44.959464800000006
15406,Farrington St,-93.1131502,44.959420200000004
15407,Arundel St,-93.1184104,44.9594279
15408,Galtier St,-93.1102608,44.961426
15409,Arundel St,-93.11891320000001,44.9593622
15410,Atwater St,-93.1162013,44.9667132
15411,Van Buren Av,-93.1124925,44.9624875
15412,Western Av,-93.1159008,44.959431900000006
15413,Van Buren Av,-93.1122349,44.962504100000004
15414,Arch St (Pennsylvania),-93.10585610000001,44.960770700000005
15415,Western St,-93.11587800000001,44.9645129
15416,Atwater St,-93.1160861,44.9664237
15417,Western St,-93.11578200000001,44.9642776
15418,Galtier St,-93.1108415,44.9615632
15419,Como Av,-93.1058373,44.958798800000004
15420,Charles Av,-93.1058527,44.9577796
15421,Marion St,-93.1087816,44.960589000000006
15422,Como Av,-93.1060844,44.9592225
15423,Mt Airy (Winter),-93.09856710000001,44.959345500000005
15424,Pennsylvania Av,-93.1060904,44.960535
15425,Rice St,-93.10674200000001,44.959430100000006
15426,Winter St (Mt Airy),-93.0986082,44.9596261
15427,Atwater St,-93.1058622,44.9664833
15428,Marion St,-93.1088773,44.9604421
15429,Sycamore St,-93.1058545,44.9646885
15430,Rice St,-93.10626330000001,44.9590054
15431,Sycamore St,-93.1060113,44.9649695
15432,Charles Av,-93.10609290000001,44.957700800000005
15433,Atwater St,-93.1060437,44.966759200000006
15434,Como Av,-93.1086231,44.9601789
15435,Arundel St,-93.1189949,44.970109
15436,Western Av,-93.1162973,44.970137
15437,Burgess St,-93.11605700000001,44.968292500000004
15438,Burgess St,-93.11621550000001,44.9685453
15439,Front Av,-93.1160796,44.9700609
15440,Farrington St,-93.11335720000001,44.977452
15441,Arundel St,-93.11864340000001,44.970236500000006
15442,Hatch Av,-93.10607200000001,44.971224500000005
15443,Arundel St,-93.118587,44.977444600000005
15444,Lawson Av,-93.1058854,44.9718936
15445,Western Av,-93.11584760000001,44.977445200000005
15446,Manitoba Av,-93.10589390000001,44.9682426
15447,Arundel St,-93.11898190000001,44.977346000000004
15448,Front Av,-93.1059055,44.9701406
15449,Milford St,-93.10605070000001,44.967940600000006
15450,Western Av,-93.1163449,44.977330900000005
15451,Lawson Av,-93.1060382,44.972205100000004
15452,Farrington St,-93.1137635,44.977344300000006
15453,Woodbridge St,-93.1086798,44.9773396
15454,Galtier St,-93.11123330000001,44.977341100000004
15455,Rice St,-93.1062813,44.977320500000005
15456,Galtier St,-93.1108538,44.9774455
15457,Woodbridge St,-93.1082969,44.977442200000006
15458,Pennsylvania Av,-93.09161230000001,44.9614782
15459,Geranium Av,-93.1058625,44.975446500000004
15460,Maryland Av,-93.10585040000001,44.977247500000004
15461,Jackson St,-93.09553840000001,44.9565767
15462,Magnolia Av,-93.1058563,44.973687000000005
15463,University Av,-93.0927618,44.9581225
15464,Jessamine Av,-93.106018,44.9747034
15465,Arch St,-93.0912713,44.9599076
15466,Geranium Av,-93.10604020000001,44.975790700000005
15467,Arch St,-93.09142480000001,44.960107300000004
15468,Maryland Av,-93.1060107,44.977490700000004
15469,Pennsylvania Av,-93.0917158,44.9614667
15470,Rice St,-93.10625440000001,44.977428700000004
15471,University Av,-93.09287,44.957989500000004
15472,Valley Apts - #261,-93.0938564,44.957351
15473,Mt Airy St (Winter),-93.091313,44.9589213
15474,Valley Apts - #261,-93.0944996,44.957214500000006
15475,Jackson St,-93.0977352,44.964049200000005
15476,University Av,-93.0971631,44.956257
15477,Sycamore St,-93.0964376,44.9648946
15478,Empire Dr,-93.09812400000001,44.9616441
15479,Cayuga St,-93.0963383,44.9669322
15480,Sycamore St,-93.0963164,44.9648897
15481,Cortland Place,-93.0965128,44.963927000000005
15482,#600 - Jh Larson,-93.08211270000001,44.9597573
15483,Empire Dr,-93.09796820000001,44.961708800000004
15484,Lafayette PlazA,-93.08278890000001,44.959597800000004
15485,Tedesco St,-93.07989450000001,44.960250800000004
15486,Minnehaha Av,-93.0762289,44.9630975
15487,Payne Av,-93.0777996,44.9560782
15488,Beaumont St,-93.07987870000001,44.9616849
15489,Payne Av,-93.07790630000001,44.9562271
15490,Burr St,-93.0795786,44.9629774
15491,University Av,-93.0848845,44.9579771
15492,Edgerton St,-93.0763237,44.963010700000005
15493,University Av,-93.0847241,44.9577037
15494,Beaumont St,-93.0796796,44.961501000000005
15495,Minnehaha Av E,-93.0796859,44.9628139
15496,Tedesco St,-93.0796399,44.960489800000005
15497,Jessie St,-93.0778521,44.962955900000004
15498,Burr St,-93.0797036,44.9793389
15499,Jenks Av,-93.0964285,44.9711682
15500,Sims Av,-93.09641930000001,44.9694306
15501,Cayuga St,-93.09641830000001,44.967251000000005
15502,Jessamine Av,-93.09644,44.974796600000005
15503,Jenks Av,-93.0962935,44.9709785
15504,Lorient St,-93.09135520000001,44.9770289
15505,Sims Av,-93.0963153,44.969059300000005
15506,Cook Av,-93.09640800000001,44.972962100000004
15507,Maryland Av,-93.0836158,44.9772249
15508,Maryland / Rose,-93.09643550000001,44.9766654
15509,Rose Av,-93.0963852,44.9763722
15510,Jessamine Av,-93.0963198,44.9745755
15511,Cook Av,-93.0963028,44.9727879
15512,Magnolia Av,-93.0837693,44.973846800000004
15513,Case Av,-93.08372340000001,44.9702253
15514,Geranium Av,-93.08365110000001,44.9754226
15515,Lawson Av,-93.0837446,44.972021500000004
15516,Magnolia Av,-93.08363600000001,44.9735947
15517,Case Av,-93.083599,44.9703777
15518,Wheelock Pkwy,-93.1165876,44.9846397
15519,Lawson Av,-93.08361000000001,44.9718138
15520,Arundel St,-93.11844380000001,44.9846227
15521,Maryland Av,-93.08371340000001,44.9775451
15522,Geranium Av,-93.0837051,44.9756346
15523,Galtier St,-93.1112265,44.9845753
15524,Farrington St,-93.1137479,44.9846142
15525,Wheelock Pkwy,-93.11648140000001,44.984581500000004
15526,Arundel St,-93.1188635,44.984585200000005
15527,Orange Av,-93.10586980000001,44.979029600000004
15528,Galtier St,-93.11137070000001,44.984655700000005
15529,Ivy Av,-93.1058242,44.9808863
15530,Farrington St,-93.1133961,44.984652600000004
15531,Ivy Av,-93.10600020000001,44.9810986
15532,Cottage Av,-93.1205934,44.979716700000004
15533,Orange Av,-93.1059592,44.979274000000004
15534,Cottage Av,-93.1059616,44.9825296
15535,Arlington Av,-93.10593770000001,44.984701300000005
15536,#40 - Uspo,-93.0993122,44.984701300000005
15537,#40 - Uspo,-93.0994653,44.984596100000005
15538,Woodbridge St,-93.1082866,44.9846518
15539,Hoyt Av,-93.10579320000001,44.988457000000004
15540,Rice St,-93.1061579,44.984597400000006
15541,Arlington Av,-93.1058261,44.9851663
15542,Woodbridge St,-93.10863060000001,44.984572400000005
15543,Nebraska Av,-93.1057952,44.986291300000005
15544,Hoyt Av,-93.1059381,44.988360300000004
15545,Nebraska Av,-93.1059613,44.986529700000006
15546,Sylvan St,-93.1017994,44.9845453
15547,Park St,-93.1038766,44.984590700000005
15548,Sylvan St,-93.10138110000001,44.9846707
15549,Mccarrons Blvd S,-93.1057978,44.993978000000006
15550,Larpenteur Av,-93.1057667,44.991734300000005
15551,Park St,-93.1037773,44.9846681
15552,Wheelock Pkwy,-93.1058024,44.989805000000004
15553,Rice St,-93.1056473,44.9846748
15554,Roselawn Av,-93.105823,44.999323600000004
15555,Mccarrons St,-93.1060233,44.999262800000004
15556,Sylvan St,-93.1018208,44.9919476
15557,Center St,-93.10596410000001,44.997449200000005
15558,Sylvan St,-93.102199,44.991838400000006
15559,Mccarrons Blvd S,-93.1059637,44.994238
15560,Abell St N,-93.0991487,44.9918053
15561,Larpenteur Av,-93.10601720000001,44.9921074
15562,Abell St N,-93.0988155,44.9919388
15563,Wheelock Pkwy,-93.10595400000001,44.9901774
15564,Larpenteur / California,-93.10512940000001,44.9913656
15565,Kmart,-93.0903183,44.979300200000004
15566,#1300,-93.0908881,44.9816183
15567,#1301,-93.0912272,44.981840500000004
15568,Kmart,-93.0900993,44.978917900000006
15569,Ximines Ln,-93.41919700000001,45.031860300000005
15570,#125 - Rear,-93.0953338,44.9853813
15571,#179,-93.0933021,44.984570500000004
15572,Jackson St,-93.0960251,44.984578600000006
15573,Klainert St,-93.0931334,44.986958800000004
15574,Timberlake Rd,-93.0963413,44.9850834
15575,Klainert St,-93.0930529,44.986924900000005
15576,Arlington Av,-93.0964946,44.984785
15577,Bigelow Ln (N),-93.09351050000001,44.9886665
15578,#179,-93.09622420000001,44.9846706
15579,Lorient St,-93.0919288,44.984555400000005
15580,#125 - Rear,-93.09523580000001,44.9853491
15581,Arlington Av,-93.0915296,44.9841922
15582,Hawthorne Av,-93.0863652,44.978613100000004
15583,Bigelow Ln (N),-93.0934057,44.988484400000004
15584,Hyacinth Av E,-93.08624440000001,44.979643800000005
15585,#1577,-93.0963624,44.9886567
15586,Cottage St E,-93.08626890000001,44.982859600000005
15587,#1494 D,-93.09637740000001,44.986372200000005
15588,#1325,-93.0862484,44.981403900000004
15589,#1494 D,-93.0964833,44.986587
15590,Jessie St,-93.07762530000001,44.980254300000006
15591,#1577,-93.09649920000001,44.988698500000005
15592,Edgerton St,-93.076335,44.9809021
15593,#1362,-93.08616380000001,44.981464900000006
15594,Burr St,-93.0800964,44.979030200000004
15595,Westminster St,-93.0860609,44.978302500000005
15596,Hyacinth Av E,-93.0861843,44.979455200000004
15597,#1511,-93.0862877,44.9867579
15598,Cottage St E,-93.08618170000001,44.9827303
15599,Parking Lot #5,-93.0934546,44.9898773
15600,Brainerd Av,-93.0761988,44.9811434
15601,Adolphus St,-93.0913357,44.9918093
15602,Cottage Av,-93.07621800000001,44.9829206
15603,Agate St,-93.09397910000001,44.991857200000005
15604,Arlington Av,-93.0862646,44.984681200000004
15605,Wheelock Pkwy,-93.09641640000001,44.9906084
15606,Arlington Av,-93.0761916,44.984699500000005
15607,Agate St,-93.0937222,44.991938100000006
15608,Wheelock Pkwy,-93.0762636,44.986456200000006
15609,Wheelock Pkwy,-93.0964945,44.9908592
15610,Hoyt Av,-93.0762864,44.9884154
15611,Larpenteur Av,-93.0963918,44.9917407
15612,#1581,-93.09388270000001,44.9899051
15613,Arlington Av,-93.086172,44.984371800000005
15614,Jackson St,-93.0966616,44.9918137
15615,Hoyt Av,-93.0862087,44.988094800000006
15616,Hwy 35E/Adolphus,-93.0907397,44.9919389
15617,#1511,-93.0862129,44.9865292
15618,Larpenteur Av,-93.0863992,44.992027500000006
15619,Hoyt Av,-93.086301,44.988325800000005
15620,Westminster St,-93.08656040000001,44.9917913
15621,Larpenteur Av,-93.08624780000001,44.9916751
15622,Desoto St,-93.07970010000001,44.9918525
15623,Wheelock Pkwy,-93.0862209,44.9905143
15624,Arkwright St,-93.0833278,44.991779400000006
15625,#1770,-93.0864377,44.9954995
15626,Edgerton St,-93.07640040000001,44.9918409
15627,Roselawn Av,-93.08644260000001,44.9993397
15628,Mcmenemy St,-93.0867352,44.991907000000005
15629,Desoto St,-93.0803314,44.991961
15630,#1860,-93.08643620000001,44.997328
15631,Arkwright St,-93.0830847,44.9919492
15632,#1860,-93.0863357,44.9972561
15633,Larpenteur Av E,-93.0761081,44.9918053
15634,Roselawn Av,-93.0863573,44.9987495
15635,Kingston Av,-93.0762857,44.993886800000006
15636,Roselawn Av,-93.07635370000001,44.999329100000004
15637,Idaho Av,-93.07629220000001,44.990197200000004
15638,#1770,-93.0863003,44.9951323
15639,Larpenteur Av,-93.0763247,44.9920953
15640,Bellwood Av,-93.0763278,44.9979336
15641,Wheelock Pkwy,-93.08633320000001,44.990799300000006
15642,Bellwood Av,-93.0762358,44.9977121
15643,Roselawn Av,-93.0762454,44.9989962
15644,Edgerton School,-93.0780625,44.999169900000005
15645,Belvidere St,-93.06260590000001,44.9222692
15646,Desoto St,-93.081148,44.9991616
15647,Annapolis St,-93.05997450000001,44.9197062
15648,Curtice St,-93.06340340000001,44.9231914
15649,Bircher Av,-93.05851840000001,44.9182502
15650,Stanley Av,-93.0565668,44.9160684
15651,Butler Av,-93.05462580000001,44.9139811
15652,Butler Av,-93.0545386,44.9140923
15653,Kansas St,-93.06680060000001,44.926022700000004
15654,Stanley Av,-93.056354,44.9160461
15655,Congress / Winifred St,-93.07551120000001,44.9314855
15656,Curtice St,-93.0630378,44.9229749
15657,Hwy 52 Ramp,-93.0692472,44.9270336
15658,Bircher Av,-93.05817090000001,44.9180755
15659,Hwy 52 Ramp,-93.0693885,44.9273104
15660,Belvidere St,-93.06240000000001,44.922206
15661,Congress St,-93.07340450000001,44.9312334
15662,Annapolis St,-93.0601961,44.919915700000004
15663,Robie St,-93.0745088,44.929653800000004
15664,Bancroft Av,-93.07346670000001,44.928522400000006
15665,Kansas St,-93.06709950000001,44.9260011
15666,Bancroft Av,-93.0730451,44.9284588
15667,Page St,-93.0652642,44.9249474
15668,Page St,-93.0646679,44.924773300000005
15669,Fillmore Av (Bayfield),-93.0723832,44.9421685
15670,Ridder Circle,-93.073891,44.9434862
15671,Chester St,-93.07328030000001,44.941020900000005
15672,Riverview PlazA,-93.0740985,44.9381983
15673,#341 - Rear,-93.0720124,44.9364757
15674,#341 - Front,-93.0731756,44.936507000000006
15675,Earl St,-93.0555647,44.9487642
15676,#261 - Fed Ex,-93.07200800000001,44.937524
15677,Chester St,-93.0731815,44.9407872
15678,Ridder Circle,-93.0735784,44.9435401
15679,Bayfield (Fillmore),-93.0720017,44.942290400000005
15680,3rd Street & Maria Avenue,-93.07032410000001,44.9550964
15681,3rd Street & Maria Avenue,-93.07047680000001,44.954858900000005
15682,Mounds Blvd,-93.06820210000001,44.9506784
15683,Cherry St,-93.0652304,44.951525200000006
15684,Suburban Av,-93.05577260000001,44.949774500000004
15685,Mounds Blvd,-93.0683544,44.950709
15686,Maria Av,-93.0668165,44.9515535
15687,Earl St,-93.0560291,44.951374900000005
15688,Mound St,-93.0629993,44.9515253
15689,Cypress St,-93.05856650000001,44.9513936
15690,Johnson Pkwy,-93.0478896,44.948770100000004
15691,Forest St,-93.060905,44.951361000000006
15692,Frank St,-93.0530341,44.948727700000006
15693,Cypress St,-93.0584163,44.951292
15694,English St,-93.0456024,44.9486889
15695,Earl St,-93.05588920000001,44.9513041
15696,Clarence St,-93.04381810000001,44.948668100000006
15697,Mound St,-93.0631968,44.9515113
15698,Frank St,-93.05397430000001,44.948683800000005
15699,Forest St,-93.0610235,44.9513247
15700,English St,-93.04538930000001,44.9488159
15701,Mounds Blvd,-93.0489721,44.9486913
15702,Birmingham St,-93.0394684,44.9488198
15703,#1505,-93.03719240000001,44.9488229
15704,Parkway Garden Apts,-93.05321070000001,44.9524288
15705,HazElwood St,-93.03449060000001,44.948877100000004
15706,Clarence St,-93.0433117,44.9488101
15707,#1492,-93.0373768,44.948779
15708,24 Av N,-93.5072466,45.005292100000005
15709,Upper Afton Rd,-93.03923440000001,44.9487256
15710,Lower Afton Park & Ride,-93.02276660000001,44.9280576
15711,HazElwood St,-93.03461560000001,44.9487456
15712,Larry Ho Dr,-93.0149616,44.942419900000004
15713,Lower Afton Park & Ride,-93.0216793,44.9278246
15714,North Park Dr,-93.01497880000001,44.944158300000005
15715,White Bear Av,-93.0249077,44.9436782
15716,Parkside Dr,-93.015023,44.9450408
15717,Rowe Place,-93.02523690000001,44.9448608
15718,Cutler St,-93.01265360000001,44.9410528
15719,Battle Creek Pl,-93.0241379,44.943479
15720,Battle Creek Rd,-93.02069580000001,44.942328200000006
15721,North Park Dr,-93.01508000000001,44.9440296
15722,Ruth St,-93.01519490000001,44.941008700000005
15723,Larry Ho Dr,-93.0150895,44.942522000000004
15724,Luella St,-93.0171244,44.9411202
15725,Battle Creek Rd,-93.02040500000001,44.942315900000004
15726,#1723,-93.0274942,44.9487789
15727,Suburban Avenue & Burns Avenue,-93.02166390000001,44.9497571
15728,Sandralee Dr W,-93.017475,44.9412718
15729,Suburban Avenue & White Bear Avenue,-93.0245672,44.949765600000006
15730,Ruth St,-93.0148343,44.9411241
15731,Suburban Avenue & White Bear Avenue,-93.02479430000001,44.9495787
15732,Cutler St,-93.0123339,44.9410995
15733,Suburban Avenue & Burns Avenue,-93.0213344,44.9495961
15734,Upper Afton Rd,-93.01507500000001,44.9412266
15735,White Bear Avenue & Old Hudson Road,-93.0253562,44.9529379
15736,Kennard St,-93.0302072,44.9488452
15737,Burns Av,-93.0251353,44.948280100000005
15738,Suburban Av,-93.0152257,44.9495293
15739,Louise Av,-93.02512130000001,44.946476600000004
15740,Ruth St,-93.01469580000001,44.948651000000005
15741,Woodcrest Dr,-93.02511820000001,44.945295300000005
15742,Pedersen St,-93.0123339,44.948570000000004
15743,White Bear Av,-93.02539870000001,44.9487028
15744,#1720,-93.0278713,44.948698
15745,Pedersen St,-93.0128255,44.9487084
15746,Louise Av,-93.02529100000001,44.9465931
15747,Ruth St,-93.0149488,44.9487158
15748,Kennard St,-93.0303985,44.9487807
15749,Burns Av,-93.01516930000001,44.9482908
15750,White Bear Avenue & Old Hudson Road,-93.025085,44.9525128
15751,Pathways Dr,-93.01514180000001,44.946144100000005
15752,White Bear Avenue & Wilson Avenue,-93.025159,44.953973500000004
15753,Parkside Dr,-93.01512570000001,44.9454271
15754,White Bear Avenue & Wilson Avenue,-93.02536160000001,44.9542421
15755,Suburban Avenue & #1940,-93.0182941,44.949600100000005
15756,McKnight Road & Upper Afton Road,-93.00503040000001,44.9412127
15757,Suburban Avenue & Ruth Street,-93.01613680000001,44.949846
15758,Suburban Avenue & #1959,-93.0178971,44.9497194
15759,Ruth Street & Wilson Avenue,-93.0152494,44.9536279
15760,Suburban Avenue & Ruth Street,-93.0159581,44.949987400000005
15761,Suburban Av,-93.01507690000001,44.9494156
15762,Pathways Dr,-93.0149918,44.9459122
15763,Gate F,-93.01252190000001,44.9527322
15764,Burns Av,-93.0150249,44.9485201
15765,Wilson Avenue & Ruth Street,-93.0149784,44.954145100000005
15766,Gate D,-93.01244530000001,44.9531064
15767,Ruth Street & Old Hudson Road,-93.0150059,44.9523816
15768,Gate A,-93.0125196,44.953108500000006
15769,Gate B,-93.01252290000001,44.9532265
15770,Gate G,-93.0127013,44.953059200000006
15771,Old Hudson Road & Ruth Street,-93.0149116,44.952631000000004
15772,McKnight Road & Edgebrook Avenue,-93.0047778,44.937778400000006
15773,Ruth Street & Wilson Avenue,-93.0150558,44.953904
15774,McKnight Road & Hillsdale Avenue,-93.0047277,44.9351355
15775,Ruth Street & Conway Street,-93.0152535,44.9559833
15776,McKnight Road & Edgebrook Avenue,-93.0049819,44.937858000000006
15777,Ruth Street & Conway Street,-93.01506810000001,44.9557574
15778,McKnight Road & Hillsdale Avenue,-93.0049611,44.9353962
15779,East Parking Lot,-93.00617550000001,44.9449582
15780,McKnight Road & Upper Afton Road,-93.004817,44.940868900000005
15781,Mcknight Rd,-93.004665,44.9411569
15782,North Park Dr,-93.00931130000001,44.945264
15783,Winthrop St,-93.00986800000001,44.9410965
15784,Kipling St,-93.0076111,44.941094500000005
15785,Winthrop St,-93.01013110000001,44.941059
15786,McKnight Road & McKnight Village,-93.00486160000001,44.9465736
15787,Mcknight Rd,-93.00510990000001,44.9409871
15788,Kipling St,-93.00777910000001,44.941067800000006
15789,McKnight Road & McKnight Village,-93.0050908,44.946665100000004
15790,Oday St,-92.99260120000001,44.9413375
15791,Mcknight Rd,-93.0052601,44.945258700000004
15792,Ferndale St,-92.9900544,44.9413886
15793,East Parking Lot,-93.00627970000001,44.945072700000004
15794,Oday St,-92.99274240000001,44.941307200000004
15795,North Park / Burns,-93.00930690000001,44.946637900000006
15796,Ferndale St,-92.99065560000001,44.941326000000004
15797,Winthrop St,-93.00908120000001,44.9452306
15798,Burns Av,-93.0092745,44.9483024
15799,Burns Av,-93.0091118,44.9485073
15800,Burns / North Park,-93.00941390000001,44.946682700000004
15801,Mcknight Rd,-93.0052292,44.9451612
15802,Conway Avenue & 5th Street,-92.99951270000001,44.9557741
